Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
181.094345,111.033188,753.328613,168.759827,101.147354,663.076233,156.083221,-427.561005,771.755493,162.536636,-390.557281,826.24292,189.989822,40.89212,880.767944,217.535248,32.354603,887.217529,251.328323,15.704197,882.80719,175.512634,51.650192,846.92157,168.327225,27.476688,865.470886,176.389755,-0.241019,882.788147,184.535126,50.755741,829.956421,175.158798,27.242613,839.100037,174.738098,-12.928303,861.535828,181.305832,39.321243,819.655457,173.553772,13.423407,829.353271,174.156677,-24.796427,843.253113,181.716354,14.505721,812.71582,177.060654,-10.398244,816.120911,178.033737,-36.277344,823.538269,277.315979,-14.280277,860.744202,238.008743,-43.024387,872.174377,240.687393,-58.030544,845.488831,254.869476,-58.48407,812.078613,97.18203,165.833588,762.584778,102.065865,193.519394,783.079834,110.713387,226.636368,798.237854,107.803154,176.805588,739.4245,78.454407,166.569077,739.303528,52.689945,192.078461,755.166992,107.472015,190.542221,733.822388,81.376221,175.286163,716.370178,50.208904,206.133011,722.854675,nan,nan,nan,82.179405,189.233688,701.540649,53.643013,220.420609,708.688416,97.747208,201.962143,687.03949,73.189293,215.658615,681.067932,65.783127,243.094742,699.075623,111.32943,271.765137,802.491028,68.957558,253.866791,777.534302,79.238373,281.312439,757.334839,107.774292,306.832855,744.890442
181.126007,111.083122,753.32135,168.746979,101.242287,663.085999,155.887878,-427.492798,771.76593,162.370132,-390.478516,826.25354,189.91568,40.935192,880.775085,217.492477,32.4776,887.292053,251.250626,15.7242,882.839783,175.441803,51.646797,846.986694,168.249557,27.519955,865.497803,176.360275,-0.183282,882.790405,184.510391,50.83868,829.995605,175.169632,27.329544,839.113831,174.710678,-12.80403,861.522827,181.303131,39.397587,819.657532,173.472015,13.448311,829.379761,174.125748,-24.713264,843.256714,181.676712,14.582641,812.735474,177.017593,-10.289618,816.163879,177.981995,-36.203995,823.565552,277.274567,-14.190338,860.765198,237.963699,-42.945644,872.153442,240.690536,-57.955379,845.443176,254.914246,-58.385868,812.075134,97.262207,166.07489,762.337036,102.279617,193.686172,782.812622,110.918251,226.744186,798.026428,107.800125,177.161026,739.05658,78.390312,166.865616,739.062561,52.732586,192.383423,755.026001,107.449432,190.957779,733.506104,81.355743,175.735107,715.932556,50.100796,206.503601,722.840027,nan,nan,nan,82.148819,189.374786,701.230103,53.486172,220.843567,708.631958,97.493301,202.511932,686.82489,72.897118,216.240189,680.955505,65.557594,243.595963,699.118835,111.454231,271.925873,802.507141,68.990601,254.020599,777.60614,79.188721,281.590851,757.454346,107.607101,307.200531,745.103333
181.116852,111.177544,753.324097,168.751205,101.303932,663.095825,155.703033,-427.411163,771.782898,162.218994,-390.38327,826.267029,189.858414,40.971657,880.781677,217.465012,32.509953,887.275024,251.193222,15.8056,882.858215,175.412949,51.70507,847.016785,168.213501,27.601799,865.511719,176.304138,-0.125037,882.826538,184.532974,50.89085,829.964417,175.133301,27.420876,839.133972,174.662094,-12.738908,861.527588,181.690262,39.408382,819.689209,173.458466,13.527555,829.405212,174.106125,-24.647291,843.225647,181.62001,14.654043,812.742004,176.988297,-10.199539,816.196533,177.885574,-36.100208,823.606934,277.245667,-14.13755,860.782104,237.930481,-42.849434,872.143799,240.634369,-57.927933,845.459717,254.864395,-58.339371,812.031616,97.361336,166.342148,762.124939,102.314522,193.908569,782.691956,110.979202,226.919571,797.961487,107.759872,177.521194,738.88446,78.39106,167.157974,738.905762,52.749573,192.625961,755.029297,107.408417,191.25061,733.294739,81.05835,176.100342,715.920044,50.065197,206.830978,722.867859,nan,nan,nan,81.986168,189.758316,701.11499,53.32235,221.230713,708.674255,97.260078,202.947617,686.705933,72.686012,216.757874,680.887634,65.395233,243.978027,699.182678,111.532402,272.148651,802.525879,69.026535,254.230911,777.666809,79.150818,281.86203,757.586426,107.509628,307.48526,745.1745
181.088501,111.247421,753.358398,168.74295,101.403061,663.090454,155.516205,-427.306976,771.793091,162.053757,-390.322296,826.281067,189.802826,41.040165,880.793701,217.442963,32.551785,887.268921,251.139664,15.849712,882.871094,175.338257,51.822762,847.0495,168.157196,27.666832,865.545837,176.280045,-0.076005,882.817078,184.508499,50.980927,830.019897,175.126877,27.529045,839.151855,174.596313,-12.665083,861.500977,181.58287,39.463364,819.750305,173.40593,13.601639,829.397949,174.033615,-24.578264,843.257996,181.556152,14.72694,812.765869,176.888367,-10.127604,816.207458,177.857971,-36.02636,823.616821,277.194336,-14.044203,860.754944,237.920273,-42.765354,872.139587,240.554779,-57.862778,845.482849,254.825562,-58.220299,812.032776,97.378128,166.564804,762.094421,102.361252,194.102356,782.687988,111.043312,227.093597,797.94635,107.725662,177.681335,738.826233,78.288788,167.411697,738.944519,52.742657,192.868668,755.157104,107.328857,191.61525,733.272461,81.063896,176.481262,715.666138,50.233936,207.271576,722.884277,nan,nan,nan,81.909576,190.125076,701.106018,53.219143,221.524979,708.797485,97.035294,203.300186,686.676941,72.445045,217.105423,680.918518,65.221275,244.309052,699.339539,111.582199,272.290497,802.566284,69.034561,254.490662,777.846008,79.121254,282.116272,757.701233,107.415092,307.68869,745.291443
181.114655,111.35141,753.330383,168.737183,101.46711,663.11499,155.276535,-427.210388,771.792847,161.852509,-390.209137,826.295288,189.736908,41.060017,880.822449,217.356888,32.597591,887.290466,251.090179,15.910657,882.876648,175.325699,51.906342,847.071655,168.092941,27.709288,865.557739,176.226532,-0.036697,882.829163,184.4991,51.069504,829.998535,175.073944,27.575022,839.164734,174.556778,-12.606251,861.51886,181.537888,39.576344,819.774231,173.320435,13.69268,829.489075,173.984848,-24.523607,843.300598,181.498047,14.787212,812.803711,176.860855,-10.04349,816.222168,177.809189,-35.967926,823.634705,277.156036,-13.947445,860.777832,237.869904,-42.715851,872.14917,240.516495,-57.795341,845.467957,254.875412,-58.064617,811.912476,97.338814,166.778976,762.181641,102.355415,194.310776,782.794495,111.058083,227.352936,798.016846,107.598839,177.889267,738.911682,78.219307,167.624619,739.042542,52.678165,193.111282,755.25531,107.227966,191.677948,733.34198,80.949928,176.62999,715.84375,49.886665,207.399551,723.006775,nan,nan,nan,81.818497,190.358551,701.254089,53.157795,221.733475,708.958557,96.939583,203.597534,686.779358,72.321281,217.350204,681.112549,65.14106,244.548843,699.412354,111.602715,272.468506,802.643005,69.080063,254.670883,777.93689,79.14476,282.35556,757.844788,107.431747,307.868408,745.375488
181.112747,111.42099,753.34845,168.729095,101.570648,663.133179,155.066803,-427.108002,771.814209,161.62973,-390.131134,826.306702,189.735321,41.160202,880.801086,217.347,32.654491,887.314453,251.06282,15.977335,882.892212,175.280991,51.993073,847.085815,168.025635,27.757843,865.574341,176.180984,-0.020588,882.830872,184.483734,51.153179,830.031799,175.05481,27.700293,839.17981,174.50206,-12.533077,861.547913,181.46196,39.631672,819.796082,173.303925,13.815264,829.482849,173.954422,-24.47533,843.314819,181.418671,14.880887,812.855286,176.736603,-9.969483,816.240662,177.724533,-35.865543,823.631165,277.107819,-13.908349,860.797424,237.836716,-42.670788,872.147888,240.463593,-57.753914,845.492065,254.827835,-58.027504,811.911804,97.226624,166.986816,762.455139,102.251389,194.554733,782.970459,111.04348,227.57309,798.189697,107.522102,178.050491,739.120239,78.119789,167.816299,739.337708,52.522232,193.361801,755.521484,107.139557,191.840607,733.543152,80.876221,176.863342,716.082581,50.066776,207.682922,723.320374,nan,nan,nan,81.807892,190.498322,701.53125,53.092659,221.937622,709.159485,96.849945,203.721039,686.994202,72.248535,217.452164,681.317444,65.078964,244.739395,699.65625,111.627846,272.764252,802.788025,69.033409,254.929672,778.111023,79.103813,282.56189,757.938538,107.570915,308.0737,745.623352
181.096451,111.517242,753.380615,168.682587,101.665192,663.150513,154.774826,-427.039642,771.80542,161.406326,-390.029327,826.312073,189.700592,41.168579,880.829102,217.315613,32.672138,887.332703,251.037613,16.011526,882.876892,175.247208,52.034637,847.118103,167.994034,27.792833,865.627747,176.162323,0.042225,882.84259,184.471146,51.248631,830.066528,175.044159,27.76128,839.173889,174.456299,-12.47844,861.526794,181.406113,39.698849,819.840759,173.247681,13.872108,829.507385,173.905807,-24.38401,843.328125,181.388794,15.002983,812.864807,176.76947,-9.88781,816.230713,177.704834,-35.808163,823.639465,277.063446,-13.859303,860.788086,237.799698,-42.646614,872.12439,240.45018,-57.657627,845.460449,254.741821,-57.891724,811.896729,97.030991,167.118362,762.788391,102.151596,194.772263,783.235107,110.935493,227.81366,798.434998,107.38633,178.180328,739.513855,77.943604,167.987534,739.657898,52.450855,193.603577,755.792969,107.05188,192.089798,733.954956,80.745483,176.949387,716.416931,49.994522,207.85759,723.569397,nan,nan,nan,81.800171,190.554428,701.881042,53.124809,222.060181,709.361816,96.827911,203.724274,687.304016,72.244179,217.57486,681.540955,65.105133,244.854889,699.817322,111.600456,272.965363,802.971375,68.963287,255.189056,778.309082,79.125198,282.752594,758.077332,107.535469,308.233246,745.608276
181.11734,111.599121,753.383484,168.667542,101.746925,663.155701,154.519974,-426.907837,771.83313,161.173935,-389.933685,826.307556,189.637589,41.186058,880.864258,217.255646,32.714165,887.333313,250.975693,16.036156,882.90863,175.18924,52.132458,847.168274,168.001465,27.855362,865.604492,176.12468,0.088087,882.847046,184.419205,51.316811,830.067749,174.966766,27.796967,839.224854,174.447968,-12.437208,861.511963,181.395584,39.771221,819.85553,173.247986,13.953738,829.504333,173.876053,-24.290421,843.312378,181.334625,15.069421,812.926758,176.670746,-9.841064,816.265137,177.658203,-35.71841,823.624268,277.011108,-13.810428,860.78595,237.741867,-42.617455,872.113464,240.425751,-57.590275,845.416687,254.751572,-57.907703,811.921387,96.78804,167.292633,763.263855,102.000206,194.940887,783.671448,110.803223,227.945099,798.780518,107.247047,178.333618,739.909973,77.744537,168.103424,740.112305,52.311653,193.752884,756.234619,106.936836,192.247772,734.345093,80.586983,177.063797,717.019043,49.897915,208.036682,723.890747,nan,nan,nan,81.673988,190.903717,702.302307,53.101086,222.123917,709.629822,96.822105,203.69278,687.648254,72.26001,217.535721,681.828979,65.104073,244.921906,700.071472,111.571907,273.18988,803.189331,68.941238,255.425323,778.521179,79.103477,282.908813,758.239319,107.63205,308.285553,745.865601
181.107666,111.72216,753.358643,168.633606,101.883949,663.156616,154.268951,-426.794678,771.812805,160.922119,-389.846405,826.327393,189.613358,41.245689,880.861816,217.236465,32.745544,887.326233,250.927933,16.077072,882.939392,175.232697,52.084583,847.138794,167.995789,27.930975,865.632996,176.079239,0.132386,882.849487,184.403198,51.363262,830.137085,174.95047,27.878101,839.200623,174.409988,-12.352715,861.503174,181.41394,39.846817,819.881653,173.234344,14.03253,829.575745,173.827469,-24.223747,843.301941,181.342987,15.203464,812.880066,176.615387,-9.720408,816.290405,177.620865,-35.642006,823.619751,276.96167,-13.79184,860.786377,237.696243,-42.548878,872.092163,240.384735,-57.530575,845.363953,254.682343,-57.748863,811.801819,96.650291,167.508286,763.747742,101.794502,195.160934,784.076172,110.68119,228.260468,799.135498,107.04818,178.339233,740.401978,77.548294,168.224625,740.64209,52.093746,193.958725,756.560974,106.794884,192.315414,734.787964,80.522141,177.034058,717.577942,49.504963,207.978882,724.215088,nan,nan,nan,81.639458,190.87413,702.787109,53.101723,222.168045,709.93512,96.792854,203.645584,688.05426,72.254974,217.553879,682.194336,65.100891,244.936523,700.327881,111.539536,273.415924,803.36853,68.856392,255.684937,778.77356,79.119675,283.147614,758.473022,107.669373,308.468445,745.898499
181.102158,111.777916,753.387817,168.622833,101.993835,663.153015,153.972458,-426.671021,771.796692,160.663971,-389.708679,826.283936,189.555878,41.302647,880.83374,217.181335,32.736938,887.338013,250.929855,16.15074,882.933472,175.165573,52.230892,847.199402,167.931656,27.974457,865.621155,176.027527,0.170987,882.846313,184.376938,51.451641,830.150513,174.940796,27.977705,839.22998,174.401306,-12.297147,861.49469,181.333801,39.920849,819.92395,173.213242,14.080219,829.559387,173.811493,-24.155182,843.298462,181.321548,15.293425,812.891052,176.60228,-9.617903,816.205017,177.523773,-35.573174,823.595154,276.927399,-13.756812,860.786804,237.649109,-42.539421,872.048889,240.355301,-57.46423,845.305054,254.638565,-57.689983,811.767761,96.39135,167.638184,764.256348,101.625313,195.379501,784.530945,110.51899,228.470337,799.583618,106.846268,178.416046,740.947388,77.289001,168.386383,741.157654,51.898174,194.197708,757.005798,106.661247,192.243164,735.259827,80.340385,177.046188,718.093628,49.564827,208.223618,724.640686,nan,nan,nan,81.633171,190.89328,703.273499,53.076012,222.190826,710.271545,96.747955,203.649231,688.420959,72.26606,217.465134,682.57074,65.097069,244.88385,700.596069,111.487907,273.665314,803.648682,68.78038,255.946304,779.025696,79.116211,283.264984,758.642517,107.6661,308.474121,746.022522
181.126312,111.881538,753.394653,168.587479,102.073624,663.152771,153.69632,-426.551117,771.825684,160.386612,-389.617401,826.290161,189.510284,41.316292,880.86908,217.141754,32.818623,887.333679,250.88121,16.174948,882.933044,175.175552,52.295792,847.238647,167.92218,28.056166,865.601746,175.991608,0.24315,882.804077,184.308533,51.521229,830.204773,174.913635,28.037447,839.245239,174.37738,-12.250968,861.443176,181.349503,40.016903,819.89563,173.190063,14.156793,829.528931,173.773071,-24.094236,843.231995,181.294647,15.347986,812.866638,176.589081,-9.487626,816.173706,177.430801,-35.502396,823.559875,276.886719,-13.642382,860.764099,237.587494,-42.498192,872.013367,240.330414,-57.368656,845.240417,254.562866,-57.582821,811.766724,96.186226,167.805054,764.879883,101.440697,195.58606,785.076477,110.42717,228.716217,799.935181,106.622551,178.500015,741.50708,77.151093,168.511169,741.713562,51.701416,194.39119,757.525085,106.45089,192.296112,735.71344,80.199501,177.105835,718.651306,49.128403,208.20163,725.071167,nan,nan,nan,81.530113,190.916809,703.780029,53.042728,222.298721,710.641296,96.666878,203.450424,689.022583,72.160812,217.38501,683.013489,65.060677,244.954605,700.951904,111.438393,273.882812,803.94751,68.69664,256.196899,779.351379,79.121796,283.455811,758.916382,107.733658,308.470703,746.302551
181.143234,111.978622,753.380981,168.570435,102.172943,663.186768,153.372772,-426.440704,771.822449,160.135559,-389.505219,826.275635,189.453079,41.396599,880.840088,217.039963,32.887505,887.362549,250.797058,16.215256,882.940735,175.211563,52.280743,847.159424,167.917816,28.105814,865.585449,175.95459,0.254644,882.777649,184.34256,51.628563,830.204102,174.896332,28.169111,839.207336,174.301895,-12.158544,861.395508,181.346954,40.07412,819.889832,173.10611,14.227654,829.482971,173.732651,-24.025936,843.192932,181.269821,15.418578,812.802124,176.496384,-9.496286,816.162415,177.391357,-35.425819,823.526123,276.860321,-13.5388,860.742004,237.531097,-42.391487,871.981079,240.271332,-57.290356,845.20874,254.519485,-57.520817,811.757324,95.954811,167.907623,765.45282,101.276566,195.736328,785.528076,110.273781,228.911179,800.353333,106.423729,178.520462,742.09552,76.887978,168.599548,742.27832,51.491364,194.557846,757.923279,106.329498,192.398331,736.310974,80.100197,177.138336,719.040039,49.028957,208.258621,725.702271,nan,nan,nan,81.401802,190.869781,704.338745,52.938377,222.339371,711.134644,96.59436,203.446243,689.470886,72.073311,217.346115,683.430664,65.037849,244.906708,701.301514,111.395981,274.103699,804.220337,68.66259,256.398254,779.664368,79.11956,283.639709,759.161438,107.768463,308.658813,746.404053
181.152328,112.085709,753.417786,168.58403,102.296326,663.208984,153.045517,-426.338287,771.81366,159.866837,-389.382843,826.273499,189.383713,41.475136,880.82489,216.982407,32.985287,887.351624,250.752808,16.241411,882.943054,175.200287,52.41246,847.131653,167.833588,28.213745,865.549988,175.901001,0.309768,882.747009,184.337173,51.701565,830.186035,174.829086,28.221786,839.231201,174.221832,-12.09744,861.380554,181.280869,40.131531,819.865173,173.026672,14.310738,829.452087,173.691299,-23.950975,843.132324,181.159531,15.474648,812.825623,176.473724,-9.394884,816.093567,177.357681,-35.366322,823.518494,276.850769,-13.476197,860.729065,237.510941,-42.34671,871.960938,240.2341,-57.251671,845.200989,254.515808,-57.384892,811.739502,95.740868,168.092316,766.003662,101.162086,195.949905,785.999695,110.177544,229.097046,800.715271,106.247932,178.576248,742.593445,76.642174,168.706314,742.879395,51.655365,195.069519,758.198486,106.223633,192.594437,736.836182,79.745216,177.327164,719.606018,49.163933,208.569916,726.064758,nan,nan,nan,81.224693,190.939377,704.864136,52.873432,222.437317,711.538025,96.447182,203.429825,689.96344,71.935127,217.3134,683.930359,64.927162,244.987762,701.71344,111.391388,274.300262,804.562073,68.644287,256.65155,780.053406,79.123085,283.784302,759.437805,107.801765,308.791595,746.671448
181.159271,112.171638,753.402832,168.562973,102.390312,663.22821,152.741318,-426.215302,771.781189,159.603561,-389.289032,826.253723,189.31221,41.521107,880.81604,216.932709,33.033833,887.346497,250.725128,16.320938,882.938477,175.042938,52.505844,847.216309,167.764847,28.278732,865.515015,175.834045,0.39175,882.729248,184.333328,51.801296,830.175354,174.793518,28.281626,839.223999,174.163742,-12.003326,861.352478,181.225723,40.265011,819.841858,172.960144,14.400746,829.422729,173.622452,-23.872749,843.100647,181.152634,15.509718,812.789062,176.408585,-9.360138,816.098755,177.265457,-35.274132,823.519165,276.795715,-13.393393,860.741516,237.462509,-42.291378,871.950745,240.227432,-57.150379,845.175659,254.459763,-57.321327,811.728577,95.563919,168.249359,766.537415,101.060501,196.112946,786.470642,110.13031,229.290405,801.164368,106.059502,178.702805,743.088684,76.487595,168.821991,743.442749,51.494297,195.253113,758.702698,105.979485,192.618164,737.275452,79.587952,177.312042,720.2099,49.029911,208.710831,726.540466,nan,nan,nan,81.032547,190.987335,705.342957,52.699413,222.514221,712.002563,96.262337,203.451477,690.414734,71.805649,217.344955,684.368286,64.822372,245.081543,702.157043,111.449348,274.500122,804.864868,68.573761,256.837463,780.432495,79.096695,283.933411,759.778503,107.985573,308.844055,746.920288
180.894974,111.92498,753.437317,168.520126,102.518044,663.232422,152.437454,-426.109741,771.760376,159.337296,-389.179443,826.204346,189.291367,41.60305,880.768188,216.876022,33.076641,887.328857,250.661667,16.388468,882.948853,175.02124,52.616329,847.186768,167.717468,28.341406,865.514221,175.789856,0.493423,882.656677,184.352859,51.870937,830.134155,174.828888,28.418747,839.168823,174.128326,-11.904415,861.320862,181.236862,40.392071,819.798462,172.920563,14.448359,829.413452,173.60936,-23.815155,843.066528,181.046341,15.60424,812.780457,176.361664,-9.238353,816.062988,177.410187,-35.155708,823.375732,276.751862,-13.368608,860.743774,237.398911,-42.179874,871.94635,240.142227,-57.094135,845.170898,254.429642,-57.227055,811.658875,95.362076,168.391235,766.961792,100.943771,196.303101,786.86792,110.108612,229.399017,801.530396,105.574646,178.79657,743.497986,76.224754,168.972565,743.919922,51.33646,195.442703,759.195862,105.920853,192.842514,737.750793,79.406464,177.466873,720.65741,48.818085,208.887009,727.066956,nan,nan,nan,80.835411,191.083313,705.806152,52.486916,222.640198,712.526001,96.0383,203.509094,690.80011,71.602417,217.436356,684.832031,64.633179,245.145447,702.536804,111.458206,274.64917,805.201111,68.553177,257.05658,780.870972,79.066841,284.1203,760.19165,107.869965,308.987488,747.005249
180.838348,111.925484,753.497131,168.4935,102.658493,663.23053,152.147995,-425.995026,771.728577,159.021179,-389.06842,826.183838,189.271866,41.650143,880.767395,216.818283,33.172657,887.343933,250.621017,16.428656,882.942749,175.023087,52.68964,847.16156,167.707642,28.427866,865.484802,175.757767,0.566673,882.627625,184.314941,51.947018,830.14563,174.787659,28.493143,839.154236,174.072922,-11.836885,861.293701,181.135269,40.412079,819.800415,172.890259,14.524174,829.409058,173.523697,-23.73592,843.043152,181.013382,15.665343,812.760498,176.284256,-9.175363,816.028748,177.293259,-35.147346,823.301025,276.6763,-13.280265,860.737183,237.350754,-42.114925,871.891846,240.081314,-57.041397,845.155701,254.337509,-57.212349,811.735413,95.237572,168.534637,767.364258,100.94046,196.482635,787.231079,110.093307,229.585312,801.884338,105.416412,179.005356,743.800415,76.091774,169.198074,744.272705,51.274387,195.654236,759.717651,105.741257,193.163773,738.180481,79.129227,177.601654,721.121948,48.340176,208.91452,727.485779,nan,nan,nan,80.616005,191.240738,706.25647,52.319286,222.794601,713.02179,95.813004,203.661209,691.268677,71.31356,217.596649,685.267944,64.459496,245.285706,703.060486,111.520569,274.840332,805.571533,68.516296,257.245941,781.290283,79.030861,284.303772,760.549805,107.891487,309.100403,747.557739
180.847137,112.01593,753.478821,168.474457,102.73246,663.237793,151.811615,-425.918365,771.719482,158.791138,-388.987823,826.153076,189.249374,41.752407,880.758606,216.776947,33.183243,887.332275,250.583069,16.471342,882.95636,174.995438,52.777477,847.132568,167.645233,28.485968,865.47467,175.69281,0.639535,882.617737,184.326416,52.054131,830.123047,174.77121,28.55719,839.129089,174.023499,-11.736889,861.281372,181.183365,40.495697,819.76709,172.877106,14.593281,829.353638,173.474136,-23.660425,843.006897,181.039429,15.822635,812.68042,176.271378,-9.081745,815.983826,177.240555,-35.072014,823.289673,276.605621,-13.273769,860.765076,237.26767,-42.090996,871.88562,240.054993,-57.004951,845.129089,254.293259,-57.171886,811.753784,95.185783,168.778549,767.713135,100.863976,196.695053,787.581299,110.137016,229.768616,802.191772,105.482819,179.092087,744.215942,75.900787,169.356262,744.697205,51.115669,195.873093,760.185181,105.551437,193.214371,738.342041,79.033394,177.844116,721.332214,48.484779,209.322357,728.036865,nan,nan,nan,80.447845,191.488113,706.656921,52.168976,223.066437,713.414856,95.493149,203.866425,691.588989,71.071457,217.865341,685.665833,64.265785,245.530762,703.517212,111.531433,274.973602,805.953918,68.488831,257.460876,781.769348,78.960579,284.525543,761.028381,107.645973,309.292908,747.542053
180.852341,112.154465,753.462158,168.439331,102.853554,663.254089,151.502228,-425.80719,771.677368,158.494339,-388.896545,826.097229,189.170944,41.759735,880.74408,216.723892,33.256886,887.34491,250.518082,16.502312,882.943787,175.005768,52.880547,847.099426,167.58905,28.609734,865.462708,175.617538,0.737345,882.548096,184.325714,52.12693,830.084045,174.767349,28.673569,839.108337,173.979187,-11.640959,861.263794,181.222031,40.558151,819.763611,172.937454,14.725688,829.252686,173.385208,-23.544069,843.00061,181.019852,15.910526,812.684692,176.227127,-9.011629,815.940796,177.183411,-35.005058,823.265137,276.557129,-13.27678,860.768799,237.208939,-42.037998,871.892944,239.945221,-56.914639,845.132324,254.181107,-57.203587,811.717468,95.069176,169.016296,768.088928,100.853088,196.880753,787.830261,110.133629,229.995056,802.52417,105.351952,179.411713,744.491089,75.710899,169.605225,745.121765,51.017292,196.160858,760.66803,105.443314,193.386368,738.704773,78.809769,178.060104,721.761841,48.297169,209.535278,728.551697,nan,nan,nan,80.235786,191.79892,707.09259,51.92437,223.282593,713.982178,95.168671,204.137878,691.981873,70.727463,218.143845,686.163635,64.005577,245.820099,703.935364,111.609299,275.173431,806.238281,68.502014,257.667969,782.229431,78.88224,284.758545,761.476562,107.719475,309.636566,748.158081
180.90773,112.269241,753.455933,168.371643,102.963509,663.264648,151.176819,-425.69516,771.631165,158.223831,-388.773407,826.078125,189.126602,41.870064,880.702881,216.707367,33.365067,887.335449,250.507111,16.560268,882.921631,175.003616,52.948421,847.076599,167.66864,28.765108,865.276794,175.590805,0.839507,882.549805,184.301712,52.216984,830.100037,174.753586,28.764744,839.093811,173.916595,-11.576638,861.256958,181.255768,40.647381,819.742615,172.896927,14.810102,829.272583,173.311432,-23.468847,842.998474,180.959991,16.01503,812.686584,176.187561,-8.877396,815.945129,177.109436,-34.897705,823.192627,276.479126,-13.248156,860.743469,237.084457,-41.990345,871.917725,239.871185,-56.886169,845.14563,254.116135,-57.124615,811.729065,94.964737,169.298721,768.375122,100.816399,197.064011,788.149902,110.180977,230.220535,802.767639,105.093201,179.626816,744.756165,75.543762,169.928192,745.434326,50.875992,196.449219,761.15033,105.128792,193.635422,738.957153,78.599892,178.442215,722.059082,48.111637,209.864807,729.014221,nan,nan,nan,80.001846,192.157547,707.447266,51.732189,223.606628,714.465942,94.906456,204.564728,692.232483,70.405022,218.483841,686.580688,63.687229,246.185715,704.446106,111.641228,275.435577,806.603577,68.454224,257.992157,782.729797,78.752487,285.040497,761.924805,107.425797,309.880432,748.339661
180.916763,112.402969,753.462769,168.369308,103.071754,663.276733,150.815506,-425.563538,771.554138,157.929733,-388.693268,826.057251,189.110519,41.983913,880.674561,216.649689,33.417343,887.341003,250.456787,16.661383,882.868652,174.948547,53.045902,847.132263,167.530594,28.786835,865.434082,175.503403,0.891062,882.534668,184.293716,52.296188,830.08429,174.659134,28.828047,839.089478,173.837677,-11.474321,861.23114,181.247818,40.730324,819.748474,172.829834,14.948653,829.29541,173.236725,-23.376051,842.9823,180.972916,16.121529,812.718872,176.135422,-8.764238,815.902588,177.007187,-34.782497,823.20813,276.419556,-13.264801,860.753479,236.991226,-41.914204,871.871399,239.753784,-56.810303,845.097595,254.023926,-57.043781,811.724854,94.826248,169.574203,768.63147,100.826492,197.394608,788.361694,110.2183,230.461166,803.042175,104.915413,179.944489,745.017334,75.28476,170.250473,745.788635,50.790283,196.773056,761.560425,104.94381,193.936661,739.128418,78.315971,178.814621,722.426941,47.837982,210.261948,729.49823,nan,nan,nan,79.695915,192.471649,707.834534,51.419113,223.990692,714.901489,94.527832,204.941437,692.604065,70.052551,218.926849,686.985168,63.389687,246.614746,704.900269,111.697136,275.726105,806.95459,68.471184,258.27536,783.154175,78.661209,285.407501,762.366455,107.338211,310.213257,749.102539
