Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
300.741516,121.022949,757.598206,279.417816,108.17791,669.575439,326.410156,-417.407928,784.959473,335.759003,-378.673218,837.762939,301.266693,-99.172478,791.01886,333.81485,-104.672729,798.884583,358.758118,-100.99041,775.881165,301.906097,-133.35405,758.312256,283.069855,-155.58313,746.99823,309.877075,-170.570618,726.792664,nan,nan,nan,278.09668,-115.597878,756.35968,296.595093,-144.424149,723.0495,299.088257,-82.516754,761.818115,281.378174,-102.911934,746.143982,293.955109,-125.42437,712.544128,284.692474,-95.480682,732.46051,269.42511,-105.267616,710.159729,291.220245,-113.762131,688.49408,388.027557,-98.147903,749.805054,368.437988,-131.848953,718.429077,366.844452,-110.292488,695.126709,371.872803,-75.967422,685.274475,263.494537,161.1539,687.899597,274.108887,181.962158,709.94812,282.994629,209.628342,733.426758,250.927155,167.693924,666.528809,224.852966,176.785172,691.083069,248.450211,174.451385,651.099243,214.992325,192.094223,670.175293,235.865234,189.596893,641.200623,208.963821,211.34259,664.783936,233.128799,212.368942,626.503601,207.9953,227.631271,631.177917,212.363052,244.5112,660.242249,274.051514,251.146057,752.498291,235.354721,227.797073,729.814636,233.721741,261.50946,715.698486,252.987503,295.456299,703.750061
300.755981,120.976234,757.596924,279.388824,108.130859,669.580017,326.303253,-417.463409,784.938293,335.657532,-378.769592,837.726807,301.044617,-99.24218,790.700012,333.542969,-104.771233,799.093262,358.581299,-101.019257,776.135559,301.875397,-133.47113,758.318665,283.118835,-155.785278,746.905701,309.955719,-170.811798,726.836304,nan,nan,nan,278.146881,-115.387375,756.679626,296.57019,-144.253448,723.270081,299.07547,-82.510559,762.459473,281.52359,-102.838097,746.648376,293.77948,-125.275192,712.670288,284.939178,-95.20005,733.21521,269.466431,-105.294937,711.185608,291.093567,-113.764984,689.344666,387.971375,-98.274033,750.203125,368.365631,-132.075974,718.726013,366.681976,-110.131943,695.561768,371.781403,-76.066124,685.751038,263.276428,161.168884,687.953491,274.080444,181.901016,710.343506,283.096069,209.814041,733.55603,251.003662,167.918091,666.661194,224.798538,177.097107,691.129761,248.691803,174.68924,651.341553,215.126282,192.319687,670.196472,236.101196,189.900223,641.327087,209.054962,211.490234,664.790894,233.52121,212.456985,626.96991,208.44899,227.500381,631.270386,212.364548,244.559998,660.279907,274.27478,251.28418,752.448242,235.465439,228.029999,729.822021,233.858658,261.679413,715.730774,253.240723,295.554321,703.631775
300.75354,120.897919,757.60321,279.383575,108.104843,669.53656,326.147186,-417.528412,784.792847,335.554626,-378.831329,837.610718,300.828156,-99.24913,790.307129,333.200714,-104.869888,799.213013,358.457214,-101.186226,776.491516,301.806671,-133.653015,758.261902,283.154633,-156.053543,746.708496,310.12265,-171.008682,726.851929,nan,nan,nan,278.229736,-115.246429,756.897522,296.669464,-144.120895,723.402222,299.291321,-82.514763,763.131409,281.638672,-102.74897,747.202515,293.728363,-124.961441,713.085693,285.249268,-94.996445,734.085754,269.580688,-105.238617,712.335266,290.996277,-113.75029,690.330078,387.99411,-98.406387,750.44574,368.379333,-132.098892,718.907227,366.671967,-110.062866,695.84729,371.602081,-75.958107,686.22406,263.216919,161.128342,688.134705,274.128296,181.854675,710.87561,283.129822,209.938461,733.887451,251.295197,168.113876,666.954041,224.945007,177.325378,691.209717,249.168365,174.925735,651.536865,215.363876,192.37645,670.314819,236.43782,190.063843,641.456299,209.243378,211.480133,664.957153,233.940475,212.418823,627.416565,208.65979,227.354233,631.463562,212.47081,244.525925,660.503906,274.505219,251.458466,752.38385,235.693832,228.152069,729.882996,234.076538,261.84201,715.769653,253.303253,295.714996,703.659912
300.7883,120.827446,757.557129,279.346558,108.053932,669.558838,326.034363,-417.590668,784.537415,335.466675,-378.933868,837.366272,300.57962,-99.271042,789.842224,332.871033,-104.985168,799.275452,358.372253,-101.598976,776.806946,301.814331,-133.876816,758.164062,283.199066,-156.27655,746.499878,310.298401,-171.139984,726.749878,nan,nan,nan,278.338348,-115.109009,757.191467,296.552307,-143.94133,723.522278,299.230499,-82.504173,763.858154,281.77597,-102.609032,747.730286,293.528473,-124.633125,713.578247,285.502838,-94.657356,734.953979,269.628357,-105.105438,713.491943,290.8526,-113.569931,691.347839,387.964935,-98.326599,750.909424,368.373749,-132.185532,719.189026,366.604584,-109.8964,696.138611,371.456055,-75.717926,686.686707,263.248688,161.050629,688.460999,274.162292,181.704773,711.460205,283.3172,210.069473,734.178345,251.625565,168.165619,667.311218,225.125397,177.364929,691.500671,249.672226,175.18985,652.164368,215.712753,192.352997,670.460144,236.352264,189.922241,641.570251,209.468567,211.394165,665.119751,234.185333,212.285751,627.768311,208.798889,227.073669,631.752991,212.635376,244.36969,660.661438,275.015259,251.530365,752.38324,235.960403,228.24147,730.124084,234.302994,261.901917,715.891663,253.403519,295.865967,703.785889
300.828156,120.765518,757.554443,279.342865,108.041115,669.517578,325.876892,-417.715576,784.294739,335.405426,-379.063416,837.130981,300.39267,-99.323166,789.358948,332.517029,-105.1642,799.380005,358.221283,-101.70388,777.07312,301.716644,-134.093323,758.086365,283.255127,-156.548996,746.230957,310.363647,-171.246033,726.616943,nan,nan,nan,278.388855,-114.865875,757.442078,296.553925,-143.569824,723.574646,299.486298,-82.462051,764.5271,281.925354,-102.410789,748.286438,293.316864,-124.175323,713.940674,285.730957,-94.340599,735.866821,269.706116,-104.862259,714.630005,290.68573,-113.036842,692.109924,387.944885,-98.408043,751.233948,368.327515,-131.681732,719.732971,366.446106,-109.826286,696.371155,371.330963,-75.408104,687.135437,263.311676,160.899872,688.854797,274.261078,181.648132,711.960754,283.523956,210.089691,734.478271,251.841537,168.091766,667.60498,225.327225,177.371948,691.791443,250.073044,175.161484,652.604431,216.017212,192.326904,670.748108,236.998047,189.806,642.08728,209.736359,211.316864,665.339783,234.446518,212.118484,628.112854,209.054077,226.815384,632.069336,212.787399,244.176559,660.898438,275.365173,251.584625,752.480164,236.286133,228.294861,730.427368,234.620895,261.917572,716.05426,253.686554,295.805847,703.846191
300.879913,120.665176,757.55188,279.325104,108.025116,669.549133,325.685242,-417.792938,784.013306,335.303253,-379.153748,836.852539,300.125061,-99.32505,788.909119,332.126801,-105.215454,799.4729,358.098236,-101.784584,777.272644,301.655731,-134.307587,757.993164,283.260132,-156.781006,745.969727,310.576263,-171.416183,726.358215,nan,nan,nan,278.448059,-114.596153,757.545044,296.456451,-143.315216,723.556458,299.816986,-82.489441,765.019836,282.057404,-102.215919,748.744385,293.190521,-123.710922,714.249023,285.86145,-94.005684,736.490967,269.717194,-104.565781,715.546814,290.499756,-112.766602,692.815796,387.95224,-98.579544,751.445435,368.278961,-131.665771,719.898682,366.348083,-109.725128,696.591736,371.079041,-75.235374,687.577698,263.340759,160.754288,689.429138,274.341644,181.518265,712.380859,283.871643,210.071884,734.748291,252.021454,168.066238,668.060974,225.48288,177.267426,692.272217,250.297302,175.043411,653.032104,216.232513,192.199722,671.153687,237.295532,189.68396,642.420227,209.882324,211.145767,665.707214,234.606339,211.838989,628.409607,209.197418,226.557693,632.400391,212.904144,243.961884,661.254517,275.764099,251.529373,752.682495,236.542496,228.299637,730.808289,234.830063,261.779907,716.401123,253.749664,295.647461,704.018066
300.917175,120.628838,757.546204,279.331116,108.009735,669.559509,325.53302,-417.873657,783.77478,335.124451,-379.295074,836.64032,299.939117,-99.318375,788.453735,331.806122,-105.260017,799.540405,357.926239,-101.854919,777.540955,301.596344,-134.49971,757.864929,283.280701,-156.99469,745.73877,310.629456,-171.485397,726.261475,nan,nan,nan,278.240265,-114.184258,757.620544,296.341064,-142.963486,723.539917,299.963959,-82.465813,765.690491,282.165894,-102.006317,749.250427,293.055023,-123.345688,714.5,286.054749,-93.666595,737.254089,269.768738,-104.291992,716.414795,290.22934,-112.615685,693.402954,387.96167,-98.716896,751.723938,368.277344,-131.617081,720.054932,366.290405,-109.609116,696.753967,371.045685,-75.081917,687.994934,263.333679,160.503922,690.057983,274.367279,181.327606,712.871887,284.088806,210.085403,735.067688,251.953766,167.829559,668.60968,225.527451,177.177551,692.817444,250.373871,174.782135,653.661743,216.339691,192.056946,671.654785,237.37532,189.440231,642.924622,209.954498,210.948318,666.137695,234.538391,211.5755,628.823853,209.04805,226.232849,632.899048,212.956451,243.687775,661.733826,276.081177,251.423813,752.898132,236.834839,228.216095,731.319214,235.001434,261.697845,716.760681,253.958191,295.56601,704.195923
300.948181,120.583977,757.564209,279.350494,108.00354,669.543945,325.378143,-417.966034,783.552368,334.994446,-379.398712,836.396545,299.776459,-99.314552,788.052612,331.412903,-105.410133,799.611877,357.859314,-102.042435,777.839661,301.511292,-134.751709,757.794861,283.258026,-157.198151,745.520081,310.613281,-171.628082,726.125793,nan,nan,nan,278.277954,-113.919952,757.737671,296.246765,-142.748856,723.486145,300.058228,-82.470741,766.250305,282.367432,-101.852905,749.668701,293.072815,-122.743408,714.907166,286.266174,-93.481659,737.933411,269.850677,-103.996231,717.170837,290.088989,-112.387657,694.017639,387.953247,-98.970795,751.981445,368.2211,-131.756348,720.212341,366.246155,-109.632393,697.02948,371.008148,-74.906548,688.423401,263.261475,160.220551,690.696228,274.433014,181.260086,713.225464,284.324066,209.984421,735.31427,251.860367,167.520645,669.18811,225.539719,177.000473,693.457153,250.282944,174.613251,654.118774,216.280151,191.854019,672.240173,237.227112,189.12233,643.484497,209.874344,210.741592,666.650574,234.12796,211.113388,629.300049,208.744919,225.84967,633.523743,212.792709,243.375732,662.243774,276.46347,251.348373,753.036438,237.048737,228.011612,731.74585,235.140839,261.526245,717.182007,253.79599,295.385559,704.476868
301.031738,120.551804,757.535889,279.353455,107.979919,669.545532,325.252594,-418.03125,783.337952,334.913666,-379.50296,836.238281,299.605377,-99.29818,787.723938,331.12146,-105.51432,799.657166,357.700378,-102.261002,778.124695,301.526642,-134.914154,757.780823,283.172272,-157.287735,745.345825,310.541412,-171.748825,726.00061,nan,nan,nan,278.330597,-113.735031,757.830444,296.234955,-142.599579,723.48877,300.185303,-82.451118,766.652771,282.480774,-101.765854,749.886841,292.963928,-122.47023,715.103577,286.526642,-93.258881,738.329468,269.9198,-103.863228,717.696838,289.950562,-112.181519,694.388184,387.985138,-99.219208,752.233887,368.229401,-131.837082,720.350525,366.260345,-109.563034,697.171814,370.905945,-75.058533,688.805786,263.173737,159.97522,691.27771,274.448547,181.082779,713.636414,284.483276,209.960556,735.539307,251.672089,167.327454,669.66925,225.485519,176.832367,694.036987,250.144531,174.480682,654.584961,216.127213,191.633102,672.852966,237.03215,188.895813,643.904419,209.708984,210.438187,667.160217,233.744858,210.724106,629.771667,208.272202,225.359558,634.165894,212.549591,243.06871,662.865662,276.728851,251.392807,753.259705,237.198883,227.868515,732.252014,235.148071,261.293213,717.605835,253.759628,295.246124,704.705994
301.037079,120.535011,757.534241,279.34433,107.955009,669.55835,325.092529,-418.08078,783.219849,334.801819,-379.550232,836.107788,299.499725,-99.260902,787.484497,330.861481,-105.625946,799.720703,357.61142,-102.459152,778.328064,301.527069,-135.005417,757.676147,283.102692,-157.322739,745.280945,310.314301,-171.876434,725.946167,nan,nan,nan,278.399048,-113.596153,757.935242,296.160675,-142.453232,723.506653,300.211853,-82.508095,767.052124,282.641937,-101.803398,750.216614,292.981842,-122.27726,715.229919,286.650574,-93.152016,738.784302,270.064758,-103.693169,718.231567,290.092682,-112.100937,694.710571,388.029633,-99.565437,752.498657,368.194733,-131.939804,720.462524,366.297974,-109.665932,697.307068,371.093109,-74.83728,689.189758,263.138153,159.772888,691.72113,274.406799,180.838791,714.045715,284.572693,209.891251,735.768372,251.581467,167.001022,670.17157,225.60141,176.644424,694.678894,249.973312,174.218307,655.023621,216.046997,191.403824,673.320374,237.279114,188.483627,644.841248,209.59021,210.188599,667.61731,233.425064,210.287598,630.291199,207.941437,224.962784,634.768066,212.299393,242.744675,663.329895,276.873444,251.309982,753.40033,237.308304,227.7742,732.61676,235.156906,261.090149,717.943909,253.668716,295.098663,704.917725
301.049683,120.428009,757.56012,279.359833,107.942268,669.565674,325.055084,-418.135101,783.179688,334.763824,-379.612854,836.074463,299.446136,-99.220284,787.302979,330.666687,-105.74173,799.823547,357.567596,-102.666031,778.492554,301.394073,-135.065125,757.687683,283.056641,-157.3116,745.260071,310.192688,-171.940125,725.947449,nan,nan,nan,278.438232,-113.562866,758.019104,296.138336,-142.312195,723.535217,300.323822,-82.541565,767.347717,282.738251,-101.70887,750.427368,292.960663,-122.113281,715.404114,286.732086,-93.03537,739.052856,270.159576,-103.601128,718.60199,290.105103,-112.012337,695.04718,388.07901,-99.878716,752.635498,368.210876,-132.061646,720.564636,366.331329,-109.680809,697.498535,370.982239,-74.981812,689.4953,263.120453,159.531052,692.155701,274.332794,180.639252,714.460388,284.65213,209.819901,735.987122,251.59668,166.847672,670.555969,225.626282,176.476135,695.075439,249.998688,174.028793,655.325745,216.062637,191.1922,673.670776,237.335297,188.307648,645.147461,209.577332,209.929733,667.869324,233.246338,209.905472,630.766541,207.873352,224.553192,635.106445,212.158249,242.40889,663.611328,277.045837,251.287338,753.486145,237.397446,227.683655,732.987793,235.168045,260.981293,718.217041,253.543015,295.022675,705.054199
301.072968,120.386322,757.570984,279.362122,107.911697,669.578613,325.065552,-418.199066,783.204041,334.807129,-379.650177,836.079834,299.391876,-99.221024,787.229004,330.522522,-105.894058,799.889771,357.542877,-102.801506,778.653809,301.491516,-135.129227,757.801453,283.016418,-157.348267,745.319458,310.105743,-171.970459,725.92627,nan,nan,nan,278.508545,-113.588615,758.150574,296.171143,-142.237137,723.602966,300.403015,-82.595375,767.564026,282.88089,-101.75148,750.643982,292.958832,-121.998306,715.508362,286.850739,-92.987282,739.392212,270.22937,-103.585014,718.967224,290.114075,-111.896027,695.31604,388.158142,-100.043686,752.814697,368.234833,-132.108582,720.610352,366.355286,-109.676483,697.558167,371.112701,-74.799088,689.85144,263.12674,159.301544,692.53186,274.443451,180.565598,714.819641,284.768372,209.857147,736.2005,251.696259,166.643295,670.877625,225.733429,176.273834,695.274902,250.234299,173.922928,655.707947,216.180176,191.023392,673.760498,237.672897,188.088165,645.342468,209.801285,209.696365,667.870361,233.569839,209.446426,631.02771,208.176788,223.99472,635.145752,212.273758,242.062393,663.680847,277.127563,251.252121,753.562195,237.46698,227.588455,733.11615,235.220291,260.831482,718.310425,253.512131,294.888885,705.066711
301.10199,120.350494,757.576599,279.408295,107.804893,669.582886,325.191406,-418.235321,783.254333,334.90094,-379.716492,836.146423,299.380493,-99.237503,787.14325,330.440002,-106.014275,799.960632,357.615173,-102.989143,778.869995,301.52832,-135.144958,757.894409,283.059723,-157.358963,745.480774,310.064606,-171.961731,725.980347,nan,nan,nan,278.462524,-113.555977,758.298279,296.172455,-142.140518,723.654785,300.523834,-82.700378,767.866089,282.769135,-101.819153,750.719177,292.969177,-121.824371,715.722534,286.949005,-92.934677,739.723938,270.300415,-103.574883,719.400391,290.111847,-111.811691,695.675049,388.243805,-100.100906,752.902466,368.240692,-132.105743,720.68457,366.330994,-109.510124,697.67572,370.943573,-74.826698,690.019287,263.236237,159.130722,692.813599,274.401428,180.324234,715.339661,284.825897,209.891907,736.355103,252.085938,166.496902,671.107178,225.936813,176.171555,695.338013,250.609711,173.655655,655.848389,216.420761,190.90416,673.726074,238.231583,187.873917,645.403503,210.108536,209.556259,667.704712,234.36792,209.084198,631.042603,208.83725,223.582855,634.995728,212.653992,241.786194,663.338623,277.110107,251.214951,753.635071,237.509827,227.58783,733.096558,235.321945,260.714172,718.190002,253.618622,294.823486,704.955017
301.112976,120.294785,757.618103,279.446686,107.776375,669.59552,325.396118,-418.266663,783.36261,335.04718,-379.731445,836.243774,299.443909,-99.28167,787.103394,330.411987,-106.119881,800.046753,357.676605,-103.098885,779.061401,301.571075,-135.168716,757.990662,283.108002,-157.307358,745.638123,310.028839,-171.911484,726.012207,nan,nan,nan,278.565704,-113.494904,758.483093,296.231262,-141.994629,723.749878,300.657318,-82.734589,768.065247,282.880737,-101.889542,751.121765,292.999298,-121.736816,715.920044,287.005157,-92.949318,739.988953,270.301788,-103.658089,719.739502,290.143188,-111.785873,695.951416,388.291779,-100.199997,753.003296,368.252197,-132.069275,720.678223,366.326813,-109.346451,697.766174,371.019562,-74.447266,690.299133,263.385223,158.948105,693.055664,274.520599,180.144592,715.766541,284.868042,209.902359,736.619446,252.443802,166.299011,671.339355,226.155792,176.143494,695.32019,251.173523,173.596481,655.961243,216.882599,190.817261,673.479187,238.847656,187.697937,645.344482,210.641296,209.353928,667.321716,235.344452,208.76947,630.943176,209.784332,223.175262,634.598022,213.191467,241.474213,662.917725,277.196075,251.246033,753.521667,237.600708,227.584442,732.968445,235.46347,260.719482,717.942322,253.896927,294.780182,704.703796
301.167114,120.278214,757.652649,279.487335,107.711784,669.665039,325.559937,-418.258606,783.503235,335.182861,-379.726074,836.400574,299.503784,-99.305443,787.170837,330.465271,-106.210434,800.142883,357.782623,-103.123528,779.162231,301.796051,-135.079697,757.99762,283.204163,-157.261337,745.765503,310.077972,-171.82489,726.054504,nan,nan,nan,278.654022,-113.461639,758.603271,296.354034,-141.884766,723.846924,300.770325,-82.793915,768.281982,282.875092,-101.893982,751.282349,293.03833,-121.693466,716.054138,287.090332,-92.99276,740.285645,270.382996,-103.842453,720.058289,290.240601,-111.893257,696.179321,388.437866,-100.139107,753.181458,368.288605,-131.936096,720.733032,366.417419,-109.251221,697.846313,371.067291,-74.271454,690.536194,263.48172,158.744781,693.290466,274.577759,180.144379,716.116394,284.910461,209.937866,736.823486,252.93634,166.225861,671.38269,226.455505,176.076782,695.220459,251.713898,173.503418,655.996704,217.28833,190.758347,673.205444,239.466614,187.549301,645.220947,211.154755,209.220383,666.976501,236.273773,208.495193,630.710449,210.610641,222.754517,634.155457,213.751083,241.229462,662.454895,277.297211,251.366852,753.371643,237.74379,227.608643,732.767151,235.563568,260.705353,717.663391,253.95401,294.738159,704.505066
301.230774,120.281693,757.661804,279.549927,107.687088,669.625183,325.792236,-418.249451,783.690796,335.459778,-379.690552,836.563354,299.623322,-99.310188,787.20105,330.555664,-106.238625,800.188843,357.90564,-103.106995,779.208801,301.878174,-135.052597,758.169189,283.273193,-157.238663,745.906677,310.193634,-171.76088,726.146179,nan,nan,nan,278.846649,-113.368797,758.685364,296.432892,-141.776321,723.893127,300.91922,-82.799507,768.411499,283.050903,-101.977684,751.484131,293.085602,-121.638756,716.260742,287.102448,-92.944283,740.513794,270.548828,-104.129318,720.307251,290.414124,-112.010902,696.496704,388.529236,-100.173668,753.23407,368.36972,-131.890808,720.779236,366.469971,-109.211967,697.914307,371.153625,-74.290878,690.606934,263.521515,158.602997,693.448792,274.519073,180.082397,716.379761,285.011871,209.992279,736.911194,253.40567,166.110306,671.416016,226.827286,176.089218,695.106201,252.058624,173.255646,656.020386,217.687943,190.618927,673.04126,239.93187,187.291489,645.075439,211.469025,209.122787,666.786133,236.82254,208.342255,630.40802,211.026566,222.598648,633.948181,214.15094,241.054413,662.151611,277.494751,251.52066,753.186768,237.922974,227.669357,732.591858,235.801758,260.660004,717.400879,254.134811,294.71582,704.252319
301.304047,120.293953,757.645752,279.612061,107.684471,669.687927,325.958221,-418.234955,783.862915,335.623474,-379.638977,836.716492,299.76358,-99.274872,787.316772,330.746643,-106.230217,800.198181,358.005585,-103.132591,779.231812,302.04364,-135.038467,758.27301,283.394897,-157.192612,746.055054,310.281799,-171.747055,726.23175,nan,nan,nan,278.969818,-113.225952,758.776733,296.537933,-141.654922,723.958069,301.111023,-82.778252,768.567017,283.15332,-101.891403,751.585938,293.187775,-121.542847,716.412537,287.276459,-92.89785,740.753113,270.731598,-104.249619,720.591431,290.542358,-112.220848,696.765076,388.666595,-100.253174,753.305298,368.465302,-131.933411,720.841919,366.589813,-109.251343,697.963135,371.38327,-74.342575,690.665466,263.561768,158.576462,693.608582,274.491119,180.087219,716.545898,285.064148,210.033478,736.92395,253.631607,166.094269,671.497681,227.077728,176.075516,695.014648,252.345184,173.249191,655.83075,217.916077,190.51004,672.975281,240.012146,187.184448,644.937317,211.691223,208.98761,666.692139,236.718948,208.244461,630.18988,211.159225,222.550156,633.779175,214.295975,240.984894,662.064514,277.628418,251.439178,753.067322,238.07692,227.711868,732.508301,235.898331,260.644836,717.257874,254.257904,294.670013,704.059021
301.361725,120.335594,757.655945,279.65625,107.664055,669.68573,326.1586,-418.15686,784.061584,335.831329,-379.545898,836.881409,299.921265,-99.165443,787.434509,330.932037,-106.154778,800.268066,358.179199,-103.160217,779.196167,302.211884,-134.97052,758.37439,283.494171,-157.137527,746.141907,310.343414,-171.714645,726.34259,nan,nan,nan,279.075256,-113.06649,758.810547,296.622955,-141.586029,724.023621,301.248596,-82.695885,768.715515,nan,nan,nan,293.275757,-121.487289,716.548096,287.430847,-92.788849,740.864136,270.833588,-104.421799,720.866577,290.665253,-112.416031,697.012268,388.834625,-100.339027,753.24884,368.614441,-132.128265,720.864685,366.730164,-109.370644,697.983826,371.605804,-74.506729,690.632874,263.458344,158.523041,693.861206,274.331177,179.953354,716.722351,285.058899,210.069336,736.902893,253.569275,165.87175,671.55719,227.058594,176.020096,695.156921,252.280411,173.117493,655.916809,217.897614,190.473282,673.050964,239.711472,187.070389,644.910522,211.473099,208.908356,666.832947,236.232285,208.17868,630.119751,210.73082,222.517502,633.910278,214.119141,240.903549,662.168335,277.741852,251.560089,752.926697,238.172928,227.740067,732.545593,235.926178,260.626312,717.244995,254.226074,294.70282,703.963379
301.448029,120.383087,757.662354,279.72937,107.702385,669.682861,326.325378,-418.091492,784.191345,336.027924,-379.484009,837.010498,300.121796,-99.057655,787.581665,331.195435,-106.093582,800.259094,358.31012,-103.15065,779.17218,302.287262,-134.922256,758.38623,283.535431,-157.075302,746.27179,310.365936,-171.695602,726.42865,nan,nan,nan,279.149445,-112.926537,758.876953,296.654816,-141.579544,724.112793,301.387115,-82.637383,768.758545,nan,nan,nan,293.316284,-121.418388,716.627136,287.594177,-92.69252,740.898438,271.080597,-104.529442,721.063354,290.817871,-112.613022,697.168396,388.953979,-100.403358,753.249756,368.681,-132.249268,720.913635,366.825287,-109.549332,697.976929,371.768036,-74.722206,690.481445,263.192108,158.340012,694.042603,274.329559,180.050034,716.593567,285.016205,210.067657,736.816956,253.272171,165.802032,671.719666,226.906418,175.962494,695.372375,251.866943,173.006973,655.896729,217.500244,190.351212,673.431946,239.159958,187.020676,645.073914,211.126007,208.882416,667.141785,235.569931,207.989624,630.200928,210.110794,222.469025,634.163635,213.690155,240.820755,662.427246,277.754822,251.570007,752.866882,238.176819,227.678528,732.682129,235.797028,260.578766,717.372559,254.05423,294.716644,703.924622
301.523193,120.420982,757.644165,279.770996,107.716461,669.698425,326.503815,-418.024933,784.300964,336.183441,-379.393005,837.089294,300.309021,-98.941864,787.71936,331.377289,-106.093781,800.242493,358.476593,-103.16478,779.099243,302.393707,-134.897675,758.40979,283.654724,-156.998444,746.414978,310.335052,-171.759445,726.50647,nan,nan,nan,279.242126,-112.767082,758.87085,296.702209,-141.537491,724.177063,301.472046,-82.554764,768.786621,nan,nan,nan,293.36377,-121.382088,716.626892,287.643311,-92.59893,740.87793,271.181946,-104.803375,721.223633,290.891815,-112.861137,697.300476,389.059052,-100.501068,753.177673,368.703949,-132.337921,720.881775,366.860809,-109.798157,697.920837,371.910278,-74.838463,690.306152,262.87912,158.227982,694.206177,274.138641,180.031921,716.562378,284.965027,210.053604,736.734863,252.808517,165.664413,671.904541,226.584106,175.817429,695.788147,251.304077,172.947113,656.03595,217.072327,190.285919,673.833435,238.517639,187.007645,645.30249,210.542343,208.750198,667.600586,234.751892,207.869415,630.525696,209.367249,222.284119,634.690918,213.101166,240.701752,662.879089,277.703094,251.55925,752.888672,238.149216,227.615967,732.818665,235.586594,260.562317,717.618408,253.787582,294.627014,704.057312
301.603455,120.458191,757.593872,279.78241,107.735947,669.685425,326.652252,-417.994934,784.304138,336.351868,-379.362885,837.103577,300.45932,-98.887367,787.781616,331.5578,-106.086693,800.19519,358.645569,-103.147423,778.969788,302.513153,-134.886581,758.420288,283.670563,-156.976746,746.43866,310.325409,-171.758957,726.528381,nan,nan,nan,279.272339,-112.704071,758.876465,296.713898,-141.558624,724.202271,301.530365,-82.525642,768.690063,283.683197,-101.520355,751.690063,293.342102,-121.473495,716.625488,287.758026,-92.567764,740.760498,271.320465,-105.076981,721.308228,290.950775,-113.227158,697.324585,389.187836,-100.455299,752.990051,368.738708,-132.545868,720.768311,366.912537,-109.958305,697.787781,372.195099,-75.100563,690.015442,262.624573,158.094543,694.462219,274.044342,180.001862,716.603394,284.919525,209.970062,736.65155,252.354141,165.503159,672.030579,226.337601,175.684586,696.163513,250.797394,172.849503,656.256165,216.617538,190.097198,674.299988,237.950897,186.963699,645.688049,210.060913,208.574753,668.058777,233.920914,207.602066,631.068665,208.538467,221.962234,635.252197,212.434921,240.475357,663.395386,277.785828,251.007828,753.265503,238.07515,227.529282,733.079712,235.37912,260.458771,717.889832,253.527725,294.553955,704.096741
