Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
218.269714,146.452469,753.173401,194.059601,135.212006,665.660522,232.672668,-392.776459,772.593933,244.851822,-354.863861,825.728333,190.898509,193.848724,732.487284,189.401291,225.199885,752.242961,191.395457,260.190074,762.39211,200.357249,206.416789,710.215597,175.276082,189.958145,712.417053,144.418676,212.449468,721.630432,nan,nan,nan,175.05367,195.39681,683.861328,141.28715,223.333481,684.096781,nan,nan,nan,164.928914,207.586604,665.456238,138.147975,239.788137,671.386007,187.217616,227.529811,657.157267,160.977529,232.398783,644.294861,151.405324,261.599935,658.541463,183.725698,299.320445,761.638346,147.718409,276.900279,734.098307,157.279658,302.71875,711.396851,181.171733,333.573201,701.727376
218.317902,146.462296,753.18634,194.047928,135.20845,665.667969,232.666473,-392.755707,772.645447,244.878296,-354.855499,825.761536,190.380514,193.785548,731.17806,189.141769,225.172241,751.099996,191.34816,259.895915,761.561137,199.70019,206.610336,708.895223,174.650406,190.213547,711.106791,143.968582,212.764669,720.762126,nan,nan,nan,174.454198,195.839325,682.895386,140.812052,223.911926,683.376485,nan,nan,nan,164.501907,208.210658,664.59731,137.806961,240.433156,670.755575,187.086716,228.121699,656.40745,160.848063,233.084361,643.570048,151.323181,262.196594,657.992839,183.832855,299.199249,761.241414,147.629862,277.057841,733.763631,157.227488,302.989817,711.149455,181.222555,333.813182,701.546061
218.30191,146.496643,753.17511,194.082062,135.244202,665.663025,232.672729,-392.733093,772.699036,244.862991,-354.827057,825.857483,189.691447,193.774638,729.991618,188.793925,225.112386,750.187602,191.182063,259.676626,760.801554,198.945536,206.768514,707.742839,173.871318,190.519847,709.890483,143.406057,213.151972,719.896098,nan,nan,nan,173.875209,196.335419,681.992269,140.401474,224.529989,682.650187,nan,nan,nan,164.09078,208.7851,663.835225,137.521515,241.062785,670.104879,187.027273,228.636144,655.774862,160.800944,233.676961,642.895691,151.319667,262.749186,657.442485,183.871694,299.14621,760.826009,147.470968,277.305196,733.3797,157.18365,303.298686,710.853923,181.366521,334.046102,701.312358
218.363678,146.490829,753.148987,194.113281,135.240616,665.664062,232.658646,-392.7341,772.764709,244.870392,-354.795258,825.903503,188.84229,193.78776,728.956177,188.182933,225.152344,749.325012,190.889989,259.531158,760.120524,198.256078,207.015706,706.849589,172.998179,190.86291,708.800822,142.71906,213.609563,719.082072,nan,nan,nan,173.257634,196.752996,681.312052,139.984721,225.13209,681.944092,nan,nan,nan,163.707194,209.314997,663.149495,137.263707,241.667262,669.471313,186.949809,229.058085,655.254191,160.780563,234.186147,642.272624,151.369975,263.237946,656.925618,183.844213,299.144236,760.433838,147.416346,277.621033,732.883728,157.160467,303.634399,710.483459,181.564865,334.251017,701.037211
218.383926,146.508865,753.155823,194.095047,135.20517,665.672058,232.652725,-392.732483,772.830627,244.879944,-354.796356,825.945618,187.864319,193.839259,728.060181,187.494237,225.180461,748.634745,190.48027,259.455424,759.555339,197.520874,207.385666,706.131551,172.025716,191.208186,707.846293,141.950633,214.083959,718.315592,nan,nan,nan,172.721659,197.251795,680.604004,139.614375,225.767995,681.275208,nan,nan,nan,163.314031,209.778961,662.571615,137.003535,242.260198,668.868998,186.888341,229.366124,654.876322,160.811651,234.629659,641.755514,151.420736,263.692607,656.447144,183.728439,299.193105,760.067261,147.334157,277.97876,732.361308,157.113002,303.981679,710.136475,181.773534,334.42688,700.78717
218.435822,146.522308,753.161804,194.124847,135.232819,665.673035,232.62442,-392.723663,772.89325,244.889389,-354.778839,825.993225,186.809326,194.043991,727.131938,186.617569,225.285314,747.974894,189.992289,259.391103,759.069906,196.800847,207.885961,705.529683,171.031957,191.565282,706.996094,141.145452,214.578517,717.598206,nan,nan,nan,172.156972,197.686696,680.013306,139.171494,226.336716,680.694417,nan,nan,nan,162.90298,210.201502,662.070374,136.734202,242.832657,668.33018,186.778402,229.628194,654.544576,160.814479,235.035029,641.316508,151.41452,263.999074,655.931173,183.572347,299.248362,759.764689,147.218969,278.352661,731.900757,157.075923,304.328573,709.803223,181.949636,334.577861,700.570719
218.468719,146.530319,753.163208,194.135818,135.26738,665.696533,232.589432,-392.681061,772.959106,244.861313,-354.748566,826.043945,185.77002,194.248113,726.253276,185.808767,225.289068,747.459819,189.497289,259.339996,758.65448,195.945333,208.186696,704.956075,170.06897,191.928233,706.173726,140.364477,215.0333,716.935262,nan,nan,nan,171.625387,198.113017,679.483012,138.694901,226.888107,680.205587,nan,nan,nan,162.425323,210.609777,661.620463,136.406662,243.379959,667.888794,186.597727,229.907216,654.258036,160.74236,235.450221,640.957926,151.368866,264.273844,655.499268,183.403687,299.304921,759.497498,146.963267,278.671651,731.553101,156.971736,304.653748,709.555705,182.08253,334.733602,700.387777
218.46138,146.539459,753.158264,194.162933,135.277985,665.696289,232.552307,-392.70166,772.978088,244.836487,-354.747955,826.085999,184.793493,194.455266,725.376119,185.095678,225.335556,746.900716,189.004349,259.272736,758.203735,195.104172,208.487823,704.375834,169.159887,192.282725,705.362101,139.611766,215.436198,716.313314,nan,nan,nan,171.014486,198.510452,678.988037,138.175349,227.406687,679.77297,nan,nan,nan,161.867228,211.031504,661.206217,136.000951,243.923055,667.5236,186.319651,230.219986,653.985942,160.496358,235.844716,640.645894,151.173508,264.585978,655.135579,183.271556,299.32194,759.285929,146.705104,278.96404,731.291687,156.865534,304.94868,709.375264,182.049566,334.875732,700.274394
218.47023,146.521561,753.200256,194.181915,135.279251,665.708801,232.50174,-392.696777,773.026367,244.805206,-354.722565,826.118835,183.90446,194.565572,724.609701,184.490952,225.356461,746.306742,188.561803,259.173452,757.763509,194.267451,208.63857,703.719238,168.307831,192.590597,704.575907,138.936798,215.795817,715.780457,nan,nan,nan,170.356339,198.882945,678.487813,137.607951,227.902593,679.400533,nan,nan,nan,161.242925,211.497884,660.760315,135.522125,244.455989,667.227417,185.896083,230.570394,653.675903,160.090708,236.300191,640.36084,150.88501,265.024099,654.92804,183.172811,299.308136,759.098002,146.491765,279.180115,731.095866,156.713511,305.189178,709.261597,181.938588,335.014771,700.212118
218.482651,146.538589,753.218689,194.168716,135.300049,665.722534,232.485077,-392.70462,773.058655,244.796707,-354.725677,826.142639,183.235102,194.652323,723.782267,184.015055,225.368896,745.681234,188.228958,259.033162,757.300639,193.529368,208.858495,703.03951,167.556193,192.884572,703.771952,138.312149,216.120158,715.312764,nan,nan,nan,169.668839,199.274292,677.930501,136.986883,228.371536,679.057638,nan,nan,nan,160.57166,211.974294,660.318787,134.979518,244.989421,666.954488,185.415151,230.949946,653.352295,159.588882,236.76796,640.090535,150.455536,265.502553,654.755859,183.123922,299.262166,758.931742,146.278514,279.355835,730.961487,156.541265,305.411845,709.211141,181.70433,335.149241,700.233032
218.485168,146.52771,753.237671,194.221375,135.295151,665.723755,232.446991,-392.685547,773.071716,244.760757,-354.727905,826.145874,182.680567,194.711075,722.974202,183.624298,225.312973,745.114136,188.011968,258.855998,756.851217,192.857549,209.041738,702.32843,166.867294,193.136408,702.997314,137.777527,216.416926,714.88446,nan,nan,nan,169.017385,199.664841,677.35317,136.383255,228.81459,678.745382,nan,nan,nan,159.904775,212.443614,659.859273,134.438619,245.50178,666.714152,184.834203,231.33965,652.970866,159.032074,237.293427,639.808105,149.997477,265.960439,654.611206,183.071584,299.18515,758.758362,146.078008,279.498525,730.865275,156.325673,305.614817,709.201945,181.55661,335.291748,700.226969
218.525742,146.559113,753.220642,194.208527,135.310272,665.743286,232.404572,-392.705292,773.059509,244.722183,-354.726471,826.171021,182.189021,194.724467,722.163554,183.308568,225.245092,744.549235,187.890422,258.703328,756.402791,192.261673,209.236323,701.611654,166.265172,193.390584,702.249878,137.283274,216.684611,714.471354,nan,nan,nan,168.393824,200.076421,676.787333,135.798365,229.269129,678.436076,nan,nan,nan,159.254837,212.917882,659.434062,133.879578,246.020253,666.485881,184.227997,231.699885,652.610128,158.442988,237.788381,639.512207,149.50824,266.38206,654.466105,183.031784,299.093435,758.569641,145.893321,279.631104,730.779744,156.115229,305.825846,709.202169,181.376277,335.4328,700.238525
218.506348,146.534775,753.239746,194.180405,135.300858,665.765564,232.41658,-392.696655,773.034363,244.736725,-354.745819,826.130188,181.631724,194.736277,721.51766,183.039688,225.195511,744.02122,187.765767,258.57666,756.002116,191.720128,209.354996,700.954468,165.701207,193.610845,701.632629,136.838445,216.908361,714.106669,nan,nan,nan,167.821538,200.450897,676.258809,135.288712,229.70904,678.142863,nan,nan,nan,158.67131,213.371948,659.015767,133.375229,246.498464,666.247945,183.669037,232.08519,652.204569,157.897334,238.302317,639.19692,149.057317,266.84495,654.302022,182.980337,299.016266,758.389038,145.719869,279.751678,730.691915,155.888031,306.004049,709.161357,181.254837,335.564952,700.197449
218.497604,146.522644,753.232605,194.143967,135.276154,665.749329,232.432343,-392.698608,772.996887,244.742981,-354.747406,826.092712,181.174596,194.777481,720.993347,182.810954,225.175268,743.554749,187.630417,258.488261,755.667582,191.256531,209.441193,700.395325,165.234873,193.830139,701.102702,136.463018,217.134506,713.776978,nan,nan,nan,167.328995,200.814433,675.789714,134.825328,230.086171,677.854614,nan,nan,nan,158.163325,213.804769,658.629985,132.932175,246.929103,666.025492,183.158783,232.443614,651.813639,157.388301,238.747065,638.907979,148.631246,267.268962,654.129313,182.944412,298.992716,758.219564,145.574295,279.879008,730.580709,155.677592,306.184499,709.098226,181.137416,335.687602,700.124593
218.510818,146.557846,753.223206,194.146896,135.290894,665.764709,232.455444,-392.705353,772.947998,244.734238,-354.775635,826.067139,180.90391,194.840612,720.598246,182.657349,225.201401,743.172384,187.517395,258.466014,755.387329,190.972931,209.585317,699.974223,164.859004,193.998423,700.703064,136.157588,217.320394,713.543457,nan,nan,nan,166.945017,201.115738,675.389893,134.461548,230.38913,677.621094,nan,nan,nan,157.744222,214.069758,658.230265,132.577103,247.255473,665.837219,182.759186,232.778325,651.461934,156.971919,239.166951,638.645671,148.282745,267.645426,653.987203,182.89389,299.009003,758.092753,145.437297,280.001312,730.451965,155.479762,306.350454,709.021932,180.989573,335.823853,700.041321
218.459518,146.503235,753.22522,194.154312,135.280197,665.732666,232.48436,-392.722473,772.925842,244.7948,-354.78656,826.022949,180.756449,194.91688,720.288147,182.574844,225.245326,742.894409,187.431402,258.459513,755.166667,190.79069,209.723292,699.666931,164.603358,194.150299,700.402649,135.946609,217.479869,713.327596,nan,nan,nan,166.66096,201.348267,675.068075,134.182627,230.618947,677.431742,nan,nan,nan,157.379781,214.207809,657.853149,132.304209,247.528468,665.71521,182.388809,233.008031,651.162923,156.565928,239.470357,638.459412,147.981562,267.926544,653.859782,182.838328,299.064585,757.963582,145.339701,280.136576,730.322774,155.338704,306.511271,708.960897,180.833435,335.958089,699.979045
218.518661,146.498322,753.20166,194.148941,135.271912,665.748474,232.537811,-392.696991,772.863586,244.858582,-354.793823,825.972046,180.698929,194.971751,720.048625,182.554342,225.291926,742.691345,187.408346,258.479401,755.001099,190.696762,209.825872,699.448263,164.453517,194.251506,700.176554,135.822037,217.571045,713.186361,nan,nan,nan,166.467,201.505829,674.812358,133.995397,230.8028,677.299276,nan,nan,nan,157.116191,214.295446,657.536987,132.094187,247.734467,665.608907,182.125498,233.223607,650.925171,156.263987,239.750153,638.30127,147.754567,268.178823,653.777791,182.79922,299.111552,757.864726,145.257294,280.216685,730.232727,155.240336,306.617523,708.912557,180.669571,336.07309,699.989787
218.522079,146.495926,753.21582,194.161865,135.268127,665.758606,232.596542,-392.722809,772.830444,244.904984,-354.796814,825.962585,180.69725,195.003265,719.865377,182.564128,225.318939,742.54718,187.386169,258.460063,754.884399,190.611455,209.841354,699.298665,164.423279,194.322683,700.012268,135.777349,217.615056,713.036133,nan,nan,nan,166.335027,201.630219,674.601603,133.883453,230.959066,677.170512,nan,nan,nan,156.924128,214.44045,657.317179,131.969889,247.905314,665.531392,181.915548,233.450516,650.708171,156.009883,239.970749,638.205933,147.587474,268.404633,653.720785,182.654037,299.073903,757.953674,145.227737,280.280924,730.162618,155.180237,306.685547,708.881612,180.579997,336.154765,700.027466
218.512299,146.49649,753.212891,194.158997,135.264633,665.738586,232.668274,-392.711853,772.793762,244.953293,-354.817352,825.932434,180.764989,195.02685,719.690308,182.597794,225.277761,742.44104,187.408346,258.426829,754.78304,190.613551,209.82871,699.113403,164.448313,194.36792,699.842387,135.796046,217.625041,712.918518,nan,nan,nan,166.254608,201.732783,674.399007,133.832006,231.072027,677.067037,nan,nan,nan,156.82107,214.610387,657.152364,131.886734,248.033,665.47703,181.760106,233.662923,650.507833,155.827016,240.192591,638.096903,147.447596,268.606954,653.699951,182.559952,298.990601,758.071411,145.234634,280.27772,730.130859,155.140437,306.717336,708.895447,180.515513,336.200134,700.093872
218.524033,146.488373,753.215454,194.205536,135.272537,665.736694,232.753983,-392.717468,772.78009,245.038208,-354.778961,825.880066,180.87204,195.016647,719.494019,182.673996,225.19015,742.308736,187.468801,258.342336,754.689555,190.676768,209.790705,698.931803,164.507919,194.376694,699.678691,135.851817,217.623698,712.796468,nan,nan,nan,166.20963,201.8249,674.18453,133.808589,231.153971,676.972717,nan,nan,nan,156.746582,214.741099,656.980082,131.842723,248.140951,665.450684,181.608627,233.831207,650.292704,155.640935,240.388168,638.009379,147.304143,268.769531,653.707377,182.526632,298.875448,758.20516,145.30161,280.25882,730.138692,155.138809,306.736287,708.932699,180.486633,336.198608,700.146016
218.560074,146.504807,753.201477,194.192596,135.271057,665.745422,232.840881,-392.695496,772.747375,245.129486,-354.785492,825.854065,180.994405,194.966309,719.263407,182.794861,225.062495,742.163269,187.606857,258.227661,754.572225,190.807902,209.786906,698.669434,164.574127,194.352285,699.440694,135.971802,217.592784,712.684835,nan,nan,nan,166.202184,201.901993,673.9363,133.801656,231.208394,676.908997,nan,nan,nan,156.680547,214.851028,656.805033,131.794154,248.235072,665.433777,181.461009,233.969106,650.060852,155.465846,240.584752,637.894368,147.119136,268.966217,653.718872,182.652267,298.772085,758.201721,145.367808,280.156921,730.174133,155.156855,306.729574,708.995158,180.466995,336.178569,700.195862
218.534927,146.495483,753.214355,194.201675,135.292831,665.732361,232.911194,-392.692688,772.72644,245.200836,-354.759644,825.809814,181.178045,194.888306,719.013021,183.011963,224.94691,741.929077,187.781616,258.093079,754.455607,190.892354,209.715139,698.380025,164.683044,194.301371,699.208577,136.126048,217.512268,712.61556,nan,nan,nan,166.202494,201.963826,673.697571,133.791143,231.25915,676.840963,nan,nan,nan,156.633804,214.995046,656.629232,131.738912,248.330841,665.430278,181.293462,234.150365,649.827759,155.289861,240.809128,637.805257,146.964508,269.242625,653.803101,182.787109,298.634633,758.213908,145.468165,280.036987,730.22229,155.17661,306.700399,709.083537,180.451681,336.147085,700.271586
218.57579,146.523575,753.199036,194.208237,135.297821,665.731995,232.993332,-392.704437,772.709167,245.272354,-354.747986,825.804626,181.418503,194.804133,718.751282,183.266754,224.834834,741.696493,187.997894,257.931407,754.318583,191.042124,209.708755,698.072286,164.891703,194.358739,698.994995,136.301971,217.396444,712.567403,nan,nan,nan,166.247091,202.03245,673.455811,133.809881,231.291631,676.810059,nan,nan,nan,156.605804,215.141139,656.471883,131.694687,248.409978,665.444295,181.162526,234.357961,649.62144,155.096588,241.037633,637.725362,146.808141,269.525177,653.906148,182.932983,298.495717,758.224304,145.584798,279.863892,730.28066,155.201635,306.649485,709.184977,180.442947,336.137299,700.381205
218.548019,146.521103,753.223145,194.19313,135.273773,665.72876,233.042252,-392.700989,772.713013,245.326981,-354.752594,825.805847,181.716029,194.728806,718.530599,183.576457,224.70314,741.5212,188.324025,257.811676,754.17747,191.220113,209.678899,697.806742,165.139491,194.318029,698.838135,136.522186,217.265188,712.551554,nan,nan,nan,166.317535,202.088745,673.238424,133.846288,231.290237,676.798543,nan,nan,nan,156.615534,215.274556,656.336833,131.656118,248.442434,665.482137,181.021133,234.56042,649.414937,154.916346,241.258224,637.686056,146.675924,269.750142,654.034017,183.102936,298.374715,758.219564,145.740331,279.720937,730.364929,155.223445,306.588521,709.302409,180.431254,336.141836,700.494161
218.552734,146.539413,753.221985,194.194016,135.296692,665.744324,233.085663,-392.691162,772.714905,245.391434,-354.74176,825.823914,182.06457,194.663132,718.32192,183.905304,224.593262,741.387777,188.675125,257.700745,754.062256,191.516429,209.706258,697.585083,165.400263,194.233012,698.719421,136.761612,217.122411,712.544291,nan,nan,nan,166.476766,202.157023,673.063293,133.933609,231.263458,676.813192,nan,nan,nan,156.664378,215.351568,656.237528,131.664225,248.424886,665.539469,180.876027,234.689067,649.266479,154.728261,241.418874,637.687276,146.52655,269.857859,654.10966,183.276993,298.285248,758.214762,145.889679,279.556346,730.472493,155.245951,306.526622,709.414958,180.400101,336.150828,700.591634
218.565842,146.525253,753.200562,194.23233,135.302277,665.728882,233.13562,-392.673492,772.721375,245.451767,-354.734589,825.788879,182.407837,194.605932,718.22937,184.247904,224.504781,741.324178,189.00915,257.654887,754.00588,191.801285,209.629247,697.455709,165.710088,194.135523,698.674438,137.06721,216.980225,712.573751,nan,nan,nan,166.656718,202.154282,672.966532,134.049922,231.194356,676.840454,nan,nan,nan,156.766276,215.3865,656.183105,131.700867,248.361608,665.607625,180.770142,234.812261,649.132812,154.600398,241.52361,637.704854,146.417231,269.929626,654.1604,183.412313,298.216441,758.234558,146.019953,279.424388,730.567017,155.246119,306.440786,709.533407,180.327154,336.14503,700.677856
218.561279,146.524612,753.190552,194.213486,135.316513,665.721191,233.204834,-392.667297,772.726013,245.504532,-354.698761,825.820251,182.834407,194.565297,718.157796,184.566605,224.467804,741.278707,189.209595,257.603312,754.018087,192.104706,209.5693,697.40623,166.047867,194.135284,698.681661,137.345042,216.835531,712.607035,nan,nan,nan,166.885839,202.135981,672.945272,134.205816,231.095047,676.881124,nan,nan,nan,156.91153,215.369415,656.171427,131.798721,248.274724,665.67686,180.740748,234.912354,649.064046,154.49674,241.547221,637.730408,146.352453,269.924306,654.249247,183.506658,298.167399,758.271586,146.121663,279.288208,730.647725,155.248545,306.353343,709.647359,180.22526,336.130554,700.770487
218.551285,146.575668,753.20343,194.237137,135.341583,665.73645,233.254974,-392.650421,772.726074,245.557953,-354.690125,825.822327,183.232844,194.539647,718.187561,184.813624,224.448257,741.326294,189.332509,257.58488,754.071248,192.372757,209.454188,697.431641,166.442505,194.154099,698.765015,137.632355,216.690165,712.660177,nan,nan,nan,167.131236,202.068034,672.955261,134.403971,230.95783,676.905253,nan,nan,nan,157.108032,215.307805,656.200155,131.927673,248.164327,665.71637,180.820724,234.93397,649.028056,154.500534,241.528132,637.739807,146.349798,269.870188,654.353251,183.559657,298.136373,758.356181,146.204707,279.170909,730.708049,155.257757,306.270426,709.727763,180.111603,336.10022,700.878174
218.536789,146.549332,753.190979,194.243393,135.342133,665.731995,233.278946,-392.630096,772.759094,245.553833,-354.679749,825.838928,183.626383,194.522725,718.254679,185.019155,224.425924,741.426554,189.415126,257.575297,754.153768,192.704051,209.420588,697.526998,166.789612,194.030477,698.884745,137.90772,216.551208,712.707336,nan,nan,nan,167.392034,202.005198,672.98641,134.618683,230.825007,676.943604,nan,nan,nan,157.340698,215.225082,656.226929,132.111176,248.033864,665.740011,180.992304,234.890447,649.076111,154.650401,241.455393,637.745341,146.409444,269.774261,654.450948,183.572662,298.092478,758.445516,146.278397,279.053446,730.745483,155.279221,306.190348,709.786438,180.038722,336.091492,700.975403
218.542175,146.587982,753.197571,194.261841,135.356903,665.69635,233.284683,-392.642975,772.759033,245.579651,-354.659332,825.861511,183.936427,194.463725,718.421427,185.196508,224.397664,741.543457,189.487,257.571075,754.255066,192.988052,209.293666,697.637736,167.134969,193.80484,699.033346,138.187358,216.378886,712.799438,nan,nan,nan,167.688568,201.906336,673.007914,134.85642,230.677399,676.947428,nan,nan,nan,157.610524,215.12999,656.256327,132.310038,247.883169,665.755798,181.221222,234.799713,649.141602,154.853327,241.368495,637.786296,146.563268,269.657247,654.493429,183.573776,298.065125,758.557393,146.355392,278.930796,730.774699,155.302572,306.094086,709.821574,179.982168,336.06366,701.058675
218.533981,146.587433,753.189819,194.251541,135.356522,665.697693,233.319687,-392.629364,772.770935,245.581146,-354.638794,825.863525,184.287679,194.418549,718.608785,185.431819,224.28948,741.690938,189.593725,257.548167,754.355754,193.373581,209.238693,697.836304,167.511383,193.648997,699.224406,138.489029,216.202484,712.888245,nan,nan,nan,167.984797,201.803706,673.067037,135.104574,230.523193,676.995585,nan,nan,nan,157.915812,215.025543,656.267151,132.540807,247.722326,665.754476,181.532415,234.771342,649.231669,155.106547,241.26149,637.803975,146.750509,269.52833,654.499593,183.58342,298.045369,758.652364,146.428523,278.812592,730.792033,155.325144,305.972178,709.849915,179.96431,336.034648,701.111552
218.521423,146.580978,753.174683,194.23999,135.371216,665.697083,233.329269,-392.610931,772.791504,245.587585,-354.635223,825.895569,184.684982,194.358897,718.813619,185.676676,224.283452,741.816935,189.728404,257.562724,754.462504,193.733521,209.130732,697.992371,167.929789,193.535751,699.410563,138.810964,216.004186,713.016337,nan,nan,nan,168.292872,201.677526,673.125793,135.356603,230.348551,677.021077,nan,nan,nan,158.201533,214.907918,656.300964,132.754761,247.555511,665.770406,181.810425,234.732992,649.262919,155.327611,241.151586,637.832418,146.98142,269.374898,654.520996,183.601084,298.056,758.743368,146.512492,278.690816,730.812642,155.354223,305.875031,709.875631,179.937139,336.007528,701.154683
218.515228,146.598816,753.183228,194.222321,135.327759,665.726074,233.349442,-392.599823,772.800415,245.595795,-354.643219,825.860168,185.205144,194.351507,719.080566,185.975174,224.284978,741.986694,189.878469,257.604299,754.598022,194.217799,209.09465,698.213664,168.441467,193.489075,699.675008,139.202377,215.815191,713.154399,nan,nan,nan,168.611933,201.536077,673.209045,135.621058,230.171041,677.09318,nan,nan,nan,158.50824,214.779236,656.349792,132.974279,247.390686,665.771973,182.093735,234.676834,649.299296,155.575144,241.031016,637.840068,147.158895,269.223755,654.530986,183.604457,298.083974,758.806702,146.585841,278.586456,730.812561,155.39211,305.787872,709.895813,179.932749,336.00587,701.169576
218.546768,146.581268,753.179138,194.194168,135.329056,665.729004,233.369202,-392.591827,772.807495,245.618607,-354.64093,825.861938,185.774272,194.359111,719.471903,186.288371,224.421621,742.203064,189.95993,257.673838,754.813497,194.897812,209.320246,698.401184,169.003988,193.361191,700.03361,139.628164,215.629201,713.378418,nan,nan,nan,168.943288,201.35347,673.354451,135.912221,229.961294,677.16689,nan,nan,nan,158.801071,214.601308,656.469421,133.201294,247.159587,665.839864,182.317001,234.554067,649.352051,155.799703,240.852844,637.904907,147.342672,269.023702,654.542236,183.597524,298.141571,758.855713,146.663106,278.497955,730.81665,155.421346,305.708954,709.893656,179.899572,336.011546,701.159932
218.542938,146.59436,753.183167,194.232971,135.367233,665.724792,233.351974,-392.615814,772.79126,245.601639,-354.650696,825.878906,186.399099,194.403152,720.077718,186.616028,224.502803,742.59021,190.084213,257.851969,755.106812,195.605362,209.570638,698.931966,169.637146,193.179438,700.58547,140.095713,215.461126,713.674988,nan,nan,nan,169.336456,201.113703,673.638774,136.238169,229.666682,677.317322,nan,nan,nan,159.165461,214.337855,656.675557,133.462947,246.849508,665.944987,182.544118,234.355535,649.491475,156.045324,240.592214,637.993083,147.517024,268.766144,654.562419,183.546656,298.266774,758.916972,146.730799,278.433767,730.817261,155.465459,305.611104,709.840963,179.855103,336.003184,701.11436
218.527954,146.602692,753.160706,194.225143,135.360306,665.710632,233.376816,-392.603516,772.780396,245.624344,-354.640228,825.866577,186.995178,194.480677,720.860352,186.963415,224.607737,743.136658,190.192815,258.143555,755.502665,196.348643,209.835022,699.619995,170.294083,192.98853,701.312276,140.564428,215.282481,714.101176,nan,nan,nan,169.781662,200.810389,674.110657,136.621765,229.300186,677.548767,nan,nan,nan,159.59108,213.956141,656.986938,133.790649,246.441869,666.110352,182.825572,234.086375,649.759888,156.362829,240.2049,638.141459,147.76475,268.430817,654.612935,183.472153,298.45399,759.007243,146.799423,278.403076,730.827087,155.505936,305.508657,709.767212,179.793915,335.996501,701.051229
218.518646,146.589539,753.174255,194.239914,135.357651,665.716675,233.390381,-392.607758,772.760132,245.647385,-354.631836,825.855225,187.55012,194.550781,721.807515,187.296789,224.738042,743.832072,190.348185,258.54302,755.947856,196.801392,209.403076,700.534729,170.933609,192.717056,702.182821,141.042628,215.089752,714.615641,nan,nan,nan,170.315445,200.44133,674.727987,137.062749,228.86967,677.879272,nan,nan,nan,160.115097,213.505427,657.407715,134.170522,245.961828,666.334961,183.184046,233.716649,650.147257,156.769674,239.713516,638.375224,148.045939,267.980347,654.730062,183.366175,298.672241,759.13501,146.875997,278.385295,730.852376,155.591471,305.406077,709.690409,179.715922,335.96285,700.978902
218.516449,146.58992,753.15448,194.245422,135.340866,665.702271,233.408997,-392.616669,772.756653,245.657516,-354.660217,825.843018,188.043493,194.629878,722.82133,187.634872,224.949198,744.593892,190.434133,258.883209,756.454183,197.28539,208.941182,701.381917,171.511739,192.441447,703.144409,141.481033,214.871872,715.214417,nan,nan,nan,170.887334,200.041997,675.47876,137.559077,228.407684,678.295166,nan,nan,nan,160.67868,212.979421,657.946025,134.615601,245.432337,666.611369,183.644048,233.250295,650.679647,157.285009,239.127579,638.716187,148.357285,267.4363,654.880656,183.289241,298.888702,759.284912,146.957377,278.370789,730.932292,155.688471,305.277822,709.644328,179.691208,335.8921,700.912028
218.512238,146.580368,753.177429,194.253342,135.32663,665.688171,233.456909,-392.600464,772.762939,245.684296,-354.663147,825.853882,188.444148,194.687943,723.909851,187.84407,225.231613,745.368368,190.498138,259.199646,756.970418,197.511693,208.227488,702.252767,172.066299,192.294968,704.236816,141.896586,214.683095,715.851766,nan,nan,nan,171.458049,199.616796,676.295247,138.042857,227.919342,678.781291,nan,nan,nan,161.310964,212.563741,658.710958,135.05633,244.856216,666.964315,184.192891,232.72996,651.338236,157.831924,238.431244,639.177734,148.688009,266.80249,655.111471,183.248805,299.086273,759.472493,147.052826,278.345998,731.059184,155.810242,305.121857,709.627136,179.827738,335.780243,700.808594
218.524277,146.587708,753.171814,194.255554,135.322876,665.703186,233.476654,-392.622772,772.772034,245.690247,-354.672485,825.865601,188.767812,194.761246,725.066081,187.883479,225.473745,746.159668,190.562205,259.534912,757.559245,197.811844,207.935644,703.215841,172.497904,192.086227,705.395691,142.223353,214.537404,716.575541,nan,nan,nan,171.924515,199.142746,677.217082,138.496969,227.415385,679.350688,nan,nan,nan,161.875941,212.100032,659.553365,135.497559,244.275528,667.353597,184.758809,232.163462,652.112996,158.42717,237.628413,639.743022,149.074092,266.15858,655.332214,183.402583,299.390228,759.530294,147.127431,278.31487,731.228963,155.951991,304.945638,709.655802,180.046951,335.665141,700.689311
